x, y, trajectory_l, trajectory_r
57.28829783390676, 70.48856046816407, 57.28829783390676, 80.71624783390676
57.92672912352967, 68.60198562095145, 57.92672912352967, 80.32632650032473
58.809426619202256, 71.62289452869253, 58.809426619202256, 80.68856425831781
57.579739902979284, 68.25499640040108, 57.579739902979284, 79.97933727977434
58.59769053426048, 71.41115844375075, 58.59769053426048, 80.47682817337603
57.10076534026274, 69.28568041952005, 57.10076534026274, 80.52871534026274
58.4912265500731, 71.30469445956338, 58.4912265500731, 80.37036418918865
58.00721235280717, 68.68246885022897, 58.00721235280717, 80.40680972960223
57.57382994780963, 68.24908644523141, 57.57382994780963, 79.97342732460469
57.63876447243692, 68.3140209698587, 57.63876447243692, 80.03836184923198
60.54598883192501, 81.1781120089881, 60.54598883192501, 81.1781120089881
58.92023295398843, 73.09414376633258, 58.92023295398843, 80.52351113162011
60.12163759066065, 78.747496628398, 60.12163759066065, 81.11078907834424
55.83252814365116, 65.83986889343609, 55.83252814365116, 79.6442732028512
59.482428701926096, 74.90985501427025, 59.482428701926096, 80.89315257713008
57.54086158194904, 68.21611807937083, 57.54086158194904, 79.9404589587441
57.734938657462536, 68.41019515488433, 57.734938657462536, 80.1345360342576
58.4835144761972, 71.29698238568749, 58.4835144761972, 80.36265211531274
58.52792802040397, 71.34139592989425, 58.52792802040397, 80.40706565951952
59.67155309390552, 76.74986213164286, 59.67155309390552, 80.75588523926027
58.36152618893094, 70.15964654342122, 58.36152618893094, 80.56177109756665
59.60262318668046, 76.68093222441779, 59.60262318668046, 80.6869553320352
58.47624012795402, 71.2897080374443, 58.47624012795402, 80.35537776706957
59.04869588244862, 73.22260669479276, 59.04869588244862, 80.65197406008029
57.577182142348306, 68.25243863977009, 57.577182142348306, 79.97677951914336
57.393096513745355, 70.59335914800266, 57.393096513745355, 80.82104651374534
59.05151078136214, 73.22542159370629, 59.05151078136214, 80.65478895899382
60.33303831785484, 80.96516149491794, 60.33303831785484, 80.96516149491794
56.57469156319513, 67.61351489009857, 56.57469156319513, 80.00264156319513
59.38558223394414, 74.81300854628829, 59.38558223394414, 80.79630610914813
57.04891883147757, 69.23383391073489, 57.04891883147757, 80.47686883147757
59.15457052994329, 73.32848134228743, 59.15457052994329, 80.75784870757496
59.653229563009404, 76.73153860074673, 59.653229563009404, 80.73756170836414
57.62479887133017, 68.30005536875196, 57.62479887133017, 80.02439624812523
58.27358198163317, 70.07170233612345, 58.27358198163317, 80.47382689026888
57.832787692639954, 68.50804419006174, 57.832787692639954, 80.23238506943501
57.05981449530483, 69.24472957456214, 57.05981449530483, 80.48776449530483
57.96427579523741, 68.63953229265921, 57.96427579523741, 80.36387317203247
59.83667800768267, 76.91498704542, 59.83667800768267, 80.92101015303741
58.97182437177543, 73.14573518411957, 58.97182437177543, 80.5751025494071
57.25767972320356, 69.44259480246087, 57.25767972320356, 80.68562972320355
59.25724554120905, 73.43115635355319, 59.25724554120905, 80.86052371884072
59.36693121604383, 74.79435752838798, 59.36693121604383, 80.77765509124782
57.38925370405327, 70.58951633831057, 57.38925370405327, 80.81720370405326
57.22011721222138, 69.40503229147869, 57.22011721222138, 80.64806721222138
59.44531578115826, 74.87274209350241, 59.44531578115826, 80.85603965636224
57.8297231619559, 68.5049796593777, 57.8297231619559, 80.22932053875095
58.85096425148833, 71.6644321609786, 58.85096425148833, 80.73010189060388
57.5047884632424, 70.7050510974997, 57.5047884632424, 80.93273846324239
58.35120889590504, 70.14932925039533, 58.35120889590504, 80.55145380454076
58.24545495027161, 70.0435753047619, 58.24545495027161, 80.44569985890733
57.64312531126768, 68.31838180868947, 57.64312531126768, 80.04272268806274
59.439061344675366, 74.86648765701952, 59.439061344675366, 80.84978521987935
56.24646061112014, 67.28528393802358, 56.24646061112014, 79.67441061112014
57.68950906937434, 68.36476556679612, 57.68950906937434, 80.0891064461694
58.64209001414851, 71.45555792363878, 58.64209001414851, 80.52122765326406
57.94252422719536, 68.61778072461716, 57.94252422719536, 80.34212160399042
57.58528677712074, 68.26054327454254, 57.58528677712074, 79.9848841539158
59.17069350781246, 73.34460432015659, 59.17069350781246, 80.77397168544412
58.21737613637423, 70.0154964908645, 58.21737613637423, 80.41762104500994
57.99208832908578, 68.66734482650757, 57.99208832908578, 80.39168570588085
58.71999910438137, 71.53346701387166, 58.71999910438137, 80.59913674349691
59.474847104325875, 74.90227341667003, 59.474847104325875, 80.88557097952986
58.75434559093666, 71.56781350042694, 58.75434559093666, 80.6334832300522
58.143458602697436, 69.94157895718772, 58.143458602697436, 80.34370351133315
58.17834503746694, 69.97646539195722, 58.17834503746694, 80.37858994610265
57.592781369962744, 68.26803786738454, 57.592781369962744, 79.99237874675781
58.50883283785603, 71.32230074734632, 58.50883283785603, 80.38797047697157
58.973596850635474, 73.1475076629796, 58.973596850635474, 80.57687502826714
58.73956593098719, 71.55303384047747, 58.73956593098719, 80.61870357010274
59.08417284260228, 73.25808365494642, 59.08417284260228, 80.68745102023395
59.98481186121431, 77.06312089895165, 59.98481186121431, 81.06914400656906
58.210098764524645, 70.00821911901494, 58.210098764524645, 80.41034367316037
58.3923236761498, 71.20579158564009, 58.3923236761498, 80.27146131526534
58.20173890723647, 69.99985926172675, 58.20173890723647, 80.40198381587219
58.380867891767465, 71.19433580125774, 58.380867891767465, 80.26000553088302
59.56397887747201, 74.99140518981616, 59.56397887747201, 80.974702752676
59.14965294668396, 73.32356375902809, 59.14965294668396, 80.75293112431562
57.69076466953138, 68.36602116695317, 57.69076466953138, 80.09036204632645
59.504279044488385, 74.93170535683254, 59.504279044488385, 80.91500291969237
58.37220476173332, 71.1856726712236, 58.37220476173332, 80.25134240084887
58.48196407962843, 71.29543198911871, 58.48196407962843, 80.36110171874398
57.657151504584476, 68.33240800200626, 57.657151504584476, 80.05674888137953
57.91146091818734, 68.58671741560913, 57.91146091818734, 80.3110582949824
58.94725663140171, 73.12116744374585, 58.94725663140171, 80.55053480903338
60.5343546459183, 81.16647782298139, 60.5343546459183, 81.16647782298139
57.39744879770294, 70.59771143196025, 57.39744879770294, 80.82539879770293
59.216140433300865, 73.39005124564501, 59.216140433300865, 80.81941861093254
56.59067480444645, 67.62949813134989, 56.59067480444645, 80.01862480444645
58.15349105696729, 69.95161141145758, 58.15349105696729, 80.35373596560301
58.04564605481553, 68.72090255223732, 58.04564605481553, 80.44524343161059
56.461096643597266, 67.4999199705007, 56.461096643597266, 79.88904664359727
57.44066799860275, 70.64093063286006, 57.44066799860275, 80.86861799860274
60.08445232298988, 78.71031136072723, 60.08445232298988, 81.07360381067348
58.3713611308712, 71.18482904036148, 58.3713611308712, 80.25049876998675
57.41087006373748, 70.61113269799479, 57.41087006373748, 80.83882006373747
58.474098407039506, 71.28756631652978, 58.474098407039506, 80.35323604615506
59.94599318548199, 77.02430222321932, 59.94599318548199, 81.03032533083673
57.09883648848707, 69.28375156774439, 57.09883648848707, 80.52678648848708
56.19269478434601, 67.23151811124944, 56.19269478434601, 79.620644784346
57.798772456088585, 68.47402895351037, 57.798772456088585, 80.19836983288364
59.32000510094887, 74.74743141329301, 59.32000510094887, 80.73072897615286
57.10842996970033, 69.29334504895765, 57.10842996970033, 80.53637996970032
58.449972968646044, 71.26344087813632, 58.449972968646044, 80.32911060776159
58.662115860624496, 71.47558377011477, 58.662115860624496, 80.54125349974005
59.228733911267305, 73.40264472361144, 59.228733911267305, 80.83201208889898
57.24845178598332, 69.43336686524063, 57.24845178598332, 80.67640178598332
57.65461210528038, 68.32986860270218, 57.65461210528038, 80.05420948207544
57.519926335307034, 70.72018896956435, 57.519926335307034, 80.94787633530703
56.76471681155718, 67.80354013846062, 56.76471681155718, 80.19266681155717
61.39884769387829, 73.53761936040877, 61.39884769387829, 78.59384769387827
58.66049698948983, 71.4739648989801, 58.66049698948983, 80.53963462860538
58.70705265051586, 71.52052056000615, 58.70705265051586, 80.5861902896314
57.21229370469494, 69.39720878395225, 57.21229370469494, 80.64024370469494
58.70842249234284, 71.52189040183312, 58.70842249234284, 80.58756013145839
57.9137758782656, 68.58903237568738, 57.9137758782656, 80.31337325506065
58.846477647351776, 71.65994555684206, 58.846477647351776, 80.72561528646732
58.98359804667639, 73.15750885902052, 58.98359804667639, 80.58687622430806
59.37458213175392, 74.80200844409806, 59.37458213175392, 80.78530600695791
58.03021097366606, 68.70546747108786, 58.03021097366606, 80.42980835046112
58.3154171350301, 70.11353748952038, 58.3154171350301, 80.51566204366581
57.607553318885124, 68.28280981630691, 57.607553318885124, 80.00715069568018
58.269689410606034, 70.06780976509631, 58.269689410606034, 80.46993431924174
56.96080168290681, 69.14571676216413, 56.96080168290681, 80.3887516829068
58.84225996776515, 71.65572787725543, 58.84225996776515, 80.7213976068807
57.570315129248584, 68.24557162667038, 57.570315129248584, 79.96991250604364
60.06927354036837, 77.14758257810571, 60.06927354036837, 81.15360568572312
57.169666068621694, 69.354581147879, 57.169666068621694, 80.59761606862169
58.80338455194223, 71.61685246143252, 58.80338455194223, 80.68252219105777
57.681250991771215, 68.356507489193, 57.681250991771215, 80.08084836856628
58.259265052165624, 70.05738540665591, 58.259265052165624, 80.45950996080134
58.682575351418, 71.49604326090828, 58.682575351418, 80.56171299053355
58.47332710386386, 71.28679501335414, 58.47332710386386, 80.35246474297941
59.44661187998422, 74.87403819232836, 59.44661187998422, 80.85733575518822
59.90949988713083, 76.98780892486816, 59.90949988713083, 80.99383203248557
59.53247047458622, 74.95989678693036, 59.53247047458622, 80.94319434979022
61.49845371948674, 73.63722538601722, 61.49845371948674, 78.69345371948674
59.63097197245997, 76.7092810101973, 59.63097197245997, 80.71530411781471
57.40761826918304, 70.60788090344035, 57.40761826918304, 80.83556826918304
58.390221142036026, 71.2036890515263, 58.390221142036026, 80.26935878115158
59.54805736911652, 74.97548368146067, 59.54805736911652, 80.9587812443205
56.70474856477417, 67.7435718916776, 56.70474856477417, 80.13269856477417
57.55036909055609, 68.22562558797789, 57.55036909055609, 79.94996646735115
58.30841113699131, 70.1065314914816, 58.30841113699131, 80.50865604562703
58.708951108470686, 71.52241901796096, 58.708951108470686, 80.58808874758624
58.25641119294824, 70.05453154743853, 58.25641119294824, 80.45665610158396
59.367050114214585, 74.79447642655873, 59.367050114214585, 80.77777398941858
58.86758271891242, 73.04149353125656, 58.86758271891242, 80.4708608965441
58.58091363318893, 71.3943815426792, 58.58091363318893, 80.46005127230448
57.05136712848941, 69.23628220774673, 57.05136712848941, 80.4793171284894
58.86396574301668, 73.03787655536082, 58.86396574301668, 80.46724392064836
58.177807239062524, 69.97592759355281, 58.177807239062524, 80.37805214769824
56.20511203188707, 67.24393535879051, 56.20511203188707, 79.63306203188706
59.05480088866696, 73.22871170101111, 59.05480088866696, 80.65807906629864
57.998153932987314, 68.6734104304091, 57.998153932987314, 80.39775130978238
56.45007930444756, 67.488902631351, 56.45007930444756, 79.87802930444757
57.94512188238002, 68.6203783798018, 57.94512188238002, 80.34471925917508
58.757850825989344, 71.57131873547962, 58.757850825989344, 80.63698846510489
58.199027283856154, 69.99714763834643, 58.199027283856154, 80.39927219249186
58.80837718068356, 71.62184509017384, 58.80837718068356, 80.6875148197991
59.372939119090276, 74.80036543143441, 59.372939119090276, 80.78366299429427
59.26357554156474, 73.43748635390888, 59.26357554156474, 80.86685371919641
59.544606420144284, 74.97203273248843, 59.544606420144284, 80.95533029534828
57.845419125628254, 68.52067562305005, 57.845419125628254, 80.24501650242331
58.42444304808799, 71.23791095757826, 58.42444304808799, 80.30358068720354
58.25134270607918, 70.04946306056947, 58.25134270607918, 80.4515876147149
57.35780719611857, 70.55806983037589, 57.35780719611857, 80.78575719611857
59.04496087039731, 73.21887168274145, 59.04496087039731, 80.64823904802898
57.26363609196759, 70.4638987262249, 57.26363609196759, 80.69158609196758
59.21232298528056, 73.3862337976247, 59.21232298528056, 80.81560116291223
58.85641106809647, 71.66987897758675, 58.85641106809647, 80.73554870721202
58.869664091410584, 73.04357490375473, 58.869664091410584, 80.47294226904226
57.03400766878772, 69.21892274804503, 57.03400766878772, 80.46195766878772
59.177637945301235, 73.35154875764538, 59.177637945301235, 80.78091612293291
59.041862927875556, 73.21577374021969, 59.041862927875556, 80.64514110550722
59.80145264325717, 76.8797616809945, 59.80145264325717, 80.88578478861191
58.10806825588078, 69.90618861037106, 58.10806825588078, 80.30831316451649
58.454038189243356, 71.26750609873363, 58.454038189243356, 80.3331758283589
59.00061487155499, 73.17452568389912, 59.00061487155499, 80.60389304918665
57.898259680400976, 68.57351617782277, 57.898259680400976, 80.29785705719604
59.29380182241895, 74.7212281347631, 59.29380182241895, 80.70452569762294
57.49901394296679, 70.6992765772241, 57.49901394296679, 80.9269639429668
60.33895949339872, 80.97108267046181, 60.33895949339872, 80.97108267046181
59.64615335574286, 76.7244623934802, 59.64615335574286, 80.7304855010976
59.53679869944318, 74.96422501178733, 59.53679869944318, 80.94752257464717
57.390822241141876, 70.59108487539919, 57.390822241141876, 80.81877224114187
56.803216621533664, 67.8420399484371, 56.803216621533664, 80.23116662153366
59.25376267078074, 73.42767348312488, 59.25376267078074, 80.85704084841241
58.29992548112275, 70.09804583561304, 58.29992548112275, 80.50017038975847
58.55943429977697, 71.37290220926725, 58.55943429977697, 80.43857193889251
56.83928035110249, 67.87810367800593, 56.83928035110249, 80.26723035110248
57.80258469942926, 68.47784119685106, 57.80258469942926, 80.20218207622432
59.13905766977531, 73.31296848211944, 59.13905766977531, 80.74233584740698
58.058033520264864, 68.73329001768666, 58.058033520264864, 80.45763089705993
59.36284652843329, 74.79027284077743, 59.36284652843329, 80.77357040363728
58.34362440765827, 70.14174476214856, 58.34362440765827, 80.54386931629399
61.61208303571467, 73.75085470224515, 61.61208303571467, 78.80708303571467
56.69427389311867, 67.7330972200221, 56.69427389311867, 80.12222389311866
58.97538766919892, 73.14929848154306, 58.97538766919892, 80.57866584683059
58.59662690573399, 71.41009481522427, 58.59662690573399, 80.47576454484954
59.24481946933156, 73.4187302816757, 59.24481946933156, 80.84809764696324
57.24837603318877, 69.43329111244608, 57.24837603318877, 80.67632603318877
59.764213357349455, 76.84252239508679, 59.764213357349455, 80.8485455027042
57.00156353090059, 69.1864786101579, 57.00156353090059, 80.42951353090059
58.62355308358675, 71.43702099307703, 58.62355308358675, 80.5026907227023
58.49110528555679, 71.30457319504707, 58.49110528555679, 80.37024292467234
60.658508590056044, 77.18972268213582, 60.658508590056044, 81.13400859005604
56.84093710113732, 67.87976042804075, 56.84093710113732, 80.26888710113731
59.25370698469664, 73.42761779704078, 59.25370698469664, 80.85698516232831
58.48756971218259, 71.30103762167288, 58.48756971218259, 80.36670735129813
59.093459924073166, 73.2673707364173, 59.093459924073166, 80.69673810170484
60.44744414318124, 81.07956732024432, 60.44744414318124, 81.07956732024432
58.378861098317415, 71.19232900780769, 58.378861098317415, 80.25799873743297
59.46100599093587, 74.88843230328001, 59.46100599093587, 80.87172986613986
59.034848920675806, 73.20875973301995, 59.034848920675806, 80.63812709830748
58.13550434768297, 69.93362470217326, 58.13550434768297, 80.33574925631869
57.266575462608614, 70.46683809686593, 57.266575462608614, 80.69452546260861
59.21926535113054, 73.39317616347468, 59.21926535113054, 80.82254352876221
58.299069088882085, 70.09718944337237, 58.299069088882085, 80.4993139975178
58.06537897594233, 68.74063547336412, 58.06537897594233, 80.4649763527374
59.18480428239325, 73.35871509473739, 59.18480428239325, 80.78808246002492
57.946239842177626, 68.62149633959942, 57.946239842177626, 80.34583721897269
58.724803200712124, 71.5382711102024, 58.724803200712124, 80.60394083982767
58.87062711730795, 73.0445379296521, 58.87062711730795, 80.47390529493963
58.35630772421483, 70.15442807870511, 58.35630772421483, 80.55655263285054
57.29157646370337, 70.49183909796068, 57.29157646370337, 80.71952646370336
57.62969690583752, 68.30495340325932, 57.62969690583752, 80.02929428263258
58.16488226504451, 69.96300261953479, 58.16488226504451, 80.36512717368022
58.93147568851949, 73.10538650086363, 58.93147568851949, 80.53475386615116
57.485374105567935, 70.68563673982524, 57.485374105567935, 80.91332410556792
57.34478806622568, 70.54505070048299, 57.34478806622568, 80.77273806622567
56.23301023910469, 67.27183356600813, 56.23301023910469, 79.66096023910468
58.65095148473022, 71.4644193942205, 58.65095148473022, 80.53008912384577
58.67434469096298, 71.48781260045327, 58.67434469096298, 80.55348233007852
56.63313034097057, 67.671953667874, 56.63313034097057, 80.06108034097056
57.03952833413925, 69.22444341339656, 57.03952833413925, 80.46747833413924
58.005590331944255, 68.68084682936605, 58.005590331944255, 80.40518770873932
56.69313293977118, 67.73195626667462, 56.69313293977118, 80.12108293977117
59.58437029192517, 76.66267932966251, 59.58437029192517, 80.66870243727992
59.07004581230187, 73.243956624646, 59.07004581230187, 80.67332398993354
58.222536511669716, 70.02065686616001, 58.222536511669716, 80.42278142030544
58.32519654264923, 70.12331689713952, 58.32519654264923, 80.52544145128495
57.03105835010813, 69.21597342936545, 57.03105835010813, 80.45900835010814
57.91970026017398, 68.59495675759577, 57.91970026017398, 80.31929763696904
58.638061059644315, 71.4515289691346, 58.638061059644315, 80.51719869875986
58.053463819522335, 68.72872031694412, 58.053463819522335, 80.45306119631739
59.751335555530396, 76.82964459326773, 59.751335555530396, 80.83566770088514
59.76925058480367, 76.847559622541, 59.76925058480367, 80.85358273015841
58.511536075509646, 71.32500398499992, 58.511536075509646, 80.3906737146252
58.66362476797569, 71.47709267746596, 58.66362476797569, 80.54276240709125
59.31164520637667, 74.7390715187208, 59.31164520637667, 80.72236908158067
59.694762021577134, 76.77307105931446, 59.694762021577134, 80.77909416693187
56.97269767831346, 69.15761275757077, 56.97269767831346, 80.40064767831346
60.17376508338691, 78.79962412112425, 60.17376508338691, 81.1629165710705
58.070314587977606, 69.8684349424679, 58.070314587977606, 80.27055949661333
58.91856174279253, 73.09247255513667, 58.91856174279253, 80.5218399204242
57.22864516343924, 69.41356024269655, 57.22864516343924, 80.65659516343923
57.438961817458896, 70.6392244517162, 57.438961817458896, 80.8669118174589
58.88947216514989, 73.06338297749403, 58.88947216514989, 80.49275034278156
57.693155823026395, 68.36841232044819, 57.693155823026395, 80.09275319982146
59.80836991317673, 76.88667895091406, 59.80836991317673, 80.89270205853147
59.322395223523976, 74.74982153586812, 59.322395223523976, 80.73311909872797
57.30007631206128, 70.50033894631859, 57.30007631206128, 80.72802631206127
60.0662895240208, 77.14459856175814, 60.0662895240208, 81.15062166937555
56.556837010956215, 67.59566033785966, 56.556837010956215, 79.98478701095621
58.18595136072721, 69.9840717152175, 58.18595136072721, 80.38619626936293
59.78086398593328, 76.8591730236706, 59.78086398593328, 80.86519613128802
57.85952049212896, 68.53477698955075, 57.85952049212896, 80.25911786892402
60.09117842715586, 78.71703746489321, 60.09117842715586, 81.08032991483945
58.19898702862784, 69.99710738311813, 58.19898702862784, 80.39923193726356
58.366275387369846, 70.16439574186013, 58.366275387369846, 80.56652029600556
57.71166260388886, 68.38691910131065, 57.71166260388886, 80.11125998068393
59.10551392178499, 73.27942473412914, 59.10551392178499, 80.70879209941667
55.473822995294384, 69.74097537748432, 55.473822995294384, 79.39396311516798
58.01897558154593, 68.69423207896772, 58.01897558154593, 80.41857295834099
56.079406273266876, 67.11822960017031, 56.079406273266876, 79.50735627326686
56.99557211223515, 69.18048719149246, 56.99557211223515, 80.42352211223515
57.080114355805414, 69.26502943506273, 57.080114355805414, 80.50806435580542
56.8163326113174, 67.85515593822083, 56.8163326113174, 80.24428261131739
59.695018692371285, 76.77332773010862, 59.695018692371285, 80.77935083772603
56.89869849341627, 67.9375218203197, 56.89869849341627, 80.32664849341627
58.27368809031214, 70.07180844480243, 58.27368809031214, 80.47393299894786
57.941294082003665, 68.61655057942546, 57.941294082003665, 80.34089145879872
57.07731578075159, 69.2622308600089, 57.07731578075159, 80.50526578075159
59.281248338347964, 74.7086746506921, 59.281248338347964, 80.69197221355196
57.476088257208524, 70.67635089146583, 57.476088257208524, 80.90403825720851
58.42209794813764, 71.23556585762792, 58.42209794813764, 80.30123558725319
58.109484373262454, 69.90760472775274, 58.109484373262454, 80.30972928189817
56.62554301790007, 67.66436634480351, 56.62554301790007, 80.05349301790007
60.46305305212568, 81.09517622918877, 60.46305305212568, 81.09517622918877
58.11641672867619, 69.91453708316648, 58.11641672867619, 80.31666163731191
58.16801027212682, 69.96613062661712, 58.16801027212682, 80.36825518076255
58.71926280232175, 71.53273071181202, 58.71926280232175, 80.5984004414373
59.60155489188242, 76.67986392961976, 59.60155489188242, 80.68588703723717
60.01116077858103, 77.08946981631836, 60.01116077858103, 81.09549292393577
58.75553738639791, 71.56900529588819, 58.75553738639791, 80.63467502551346
59.113331499414, 73.28724231175813, 59.113331499414, 80.71660967704567
58.1875962609243, 69.98571661541459, 58.1875962609243, 80.38784116956002
58.107325788399415, 69.9054461428897, 58.107325788399415, 80.30757069703513
58.29259129104592, 70.0907116455362, 58.29259129104592, 80.49283619968163
59.211546936352455, 73.3854577486966, 59.211546936352455, 80.81482511398413
58.79763804375262, 71.6111059532429, 58.79763804375262, 80.67677568286817
59.232513948905684, 73.40642476124982, 59.232513948905684, 80.83579212653736
57.21497746227199, 69.3998925415293, 57.21497746227199, 80.64292746227198
58.28846074285819, 70.08658109734847, 58.28846074285819, 80.4887056514939
60.33223027134938, 80.96435344841247, 60.33223027134938, 80.96435344841247
59.4767516637514, 74.90417797609555, 59.4767516637514, 80.88747553895539
58.041887124367285, 68.71714362178908, 58.041887124367285, 80.44148450116235
58.08449715958828, 69.88261751407856, 58.08449715958828, 80.28474206822399
59.388840533571596, 74.81626684591575, 59.388840533571596, 80.79956440877558
57.87812515186298, 68.55338164928477, 57.87812515186298, 80.27772252865805
58.34522352870505, 70.14334388319534, 58.34522352870505, 80.54546843734077
59.61439502189383, 76.69270405963117, 59.61439502189383, 80.69872716724858
59.437994869350135, 74.86542118169427, 59.437994869350135, 80.84871874455413
59.80747157121693, 76.88578060895426, 59.80747157121693, 80.89180371657167
57.03044413650859, 69.2153592157659, 57.03044413650859, 80.45839413650859
59.38900748290572, 74.81643379524986, 59.38900748290572, 80.79973135810971
58.26683204083431, 70.0649523953246, 58.26683204083431, 80.46707694947003
58.0643228876466, 68.73957938506838, 58.0643228876466, 80.46392026444165
58.76869348443485, 71.58216139392512, 58.76869348443485, 80.6478311235504
57.75250362988821, 68.42776012731001, 57.75250362988821, 80.15210100668327
59.16273472434233, 73.33664553668648, 59.16273472434233, 80.76601290197401
59.066402985043794, 73.24031379738794, 59.066402985043794, 80.66968116267547
57.87010042859425, 68.54535692601604, 57.87010042859425, 80.26969780538931
56.288475035717134, 67.32729836262057, 56.288475035717134, 79.71642503571714
56.77920596378264, 67.81802929068607, 56.77920596378264, 80.20715596378263
59.23434691103085, 73.40825772337499, 59.23434691103085, 80.83762508866252
60.12454062101508, 78.75039965875243, 60.12454062101508, 81.11369210869867
58.69032459682376, 71.50379250631404, 58.69032459682376, 80.5694622359393
57.44110148301572, 70.64136411727303, 57.44110148301572, 80.86905148301572
58.77551138169823, 71.58897929118851, 58.77551138169823, 80.65464902081378
57.8904257734428, 68.5656822708646, 57.8904257734428, 80.29002315023786
58.572309257367735, 71.385777166858, 58.572309257367735, 80.45144689648329
58.54491627311856, 71.35838418260884, 58.54491627311856, 80.4240539122341
58.41433130078188, 71.22779921027215, 58.41433130078188, 80.29346893989744
58.20087496441251, 69.9989953189028, 58.20087496441251, 80.40111987304823
57.305629835667986, 70.5058924699253, 57.305629835667986, 80.73357983566798
58.17038793662063, 69.96850829111091, 58.17038793662063, 80.37063284525634
59.74582948356105, 76.8241385212984, 59.74582948356105, 80.8301616289158
57.93021636477038, 68.60547286219217, 57.93021636477038, 80.32981374156545
60.34578465719934, 80.97790783426242, 60.34578465719934, 80.97790783426242
59.6407946058531, 76.71910364359043, 59.6407946058531, 80.72512675120784
57.54183147348095, 68.21708797090274, 57.54183147348095, 79.94142885027601
57.373970281330344, 70.57423291558766, 57.373970281330344, 80.80192028133034
58.96170762186043, 73.13561843420457, 58.96170762186043, 80.5649857994921
58.290315590558855, 70.08843594504914, 58.290315590558855, 80.49056049919457
58.49737089468035, 71.31083880417063, 58.49737089468035, 80.3765085337959
58.76337010403989, 71.57683801353018, 58.76337010403989, 80.64250774315543
59.07581761424144, 73.24972842658558, 59.07581761424144, 80.67909579187311
59.2668001693524, 73.44071098169654, 59.2668001693524, 80.87007834698407
59.78017725584958, 76.85848629358692, 59.78017725584958, 80.86450940120433
60.632245847212566, 76.26436902427565, 60.632245847212566, 81.2419821861278
58.134226210329416, 69.93234656481971, 58.134226210329416, 80.33447111896514
59.006694722723616, 73.18060553506776, 59.006694722723616, 80.60997290035529
57.81811576224252, 68.49337225966431, 57.81811576224252, 80.21771313903758
61.620470132733516, 73.759241799264, 61.620470132733516, 78.81547013273351
57.69658548303227, 68.37184198045406, 57.69658548303227, 80.09618285982734
57.564300397146354, 68.23955689456814, 57.564300397146354, 79.96389777394141
59.553402245400896, 74.98082855774504, 59.553402245400896, 80.96412612060489
57.553633568141436, 68.22889006556322, 57.553633568141436, 79.9532309449365
57.62649230045551, 68.3017487978773, 57.62649230045551, 80.02608967725057
60.142223017338814, 78.76808205507616, 60.142223017338814, 81.13137450502241
58.03540883628556, 68.71066533370735, 58.03540883628556, 80.43500621308063
57.603633002515245, 68.27888949993704, 57.603633002515245, 80.00323037931031
58.37301639744356, 71.18648430693383, 58.37301639744356, 80.2521540365591
58.62233799517714, 71.43580590466742, 58.62233799517714, 80.50147563429269
57.74670303660578, 68.42195953402758, 57.74670303660578, 80.14630041340084
57.44123697439441, 70.64149960865171, 57.44123697439441, 80.8691869743944
59.9174007543168, 76.99570979205414, 59.9174007543168, 81.00173289967155
61.36750091798796, 73.50627258451844, 61.36750091798796, 78.56250091798796
57.69300463235078, 68.36826112977256, 57.69300463235078, 80.09260200914584
58.71669615102683, 71.53016406051711, 58.71669615102683, 80.59583379014238
57.62479793465546, 68.30005443207726, 57.62479793465546, 80.02439531145052
57.785969151822066, 68.46122564924386, 57.785969151822066, 80.18556652861713
59.288805611155496, 74.71623192349963, 59.288805611155496, 80.6995294863595
57.56206166855822, 68.23731816598001, 57.56206166855822, 79.96165904535329
59.729128623962616, 76.80743766169995, 59.729128623962616, 80.81346076931736
57.5137925794365, 70.71405521369381, 57.5137925794365, 80.9417425794365
57.60882860313279, 68.28408510055458, 57.60882860313279, 80.00842597992785
58.43474055537857, 71.24820846486885, 58.43474055537857, 80.31387819449411
59.09379069600126, 73.2677015083454, 59.09379069600126, 80.69706887363293
58.591771044891445, 71.40523895438172, 58.591771044891445, 80.470908684007
59.10275902807051, 73.27666984041464, 59.10275902807051, 80.70603720570217
58.06551424572808, 68.74077074314987, 58.06551424572808, 80.46511162252314
58.5165401576214, 71.33000806711168, 58.5165401576214, 80.39567779673695
60.01699202268922, 77.09530106042656, 60.01699202268922, 81.10132416804397
58.39546646324659, 71.20893437273686, 58.39546646324659, 80.27460410236215
58.495689854424484, 71.30915776391477, 58.495689854424484, 80.37482749354002
59.359844125183045, 74.78727043752718, 59.359844125183045, 80.77056800038704
59.29832447480922, 74.72575078715337, 59.29832447480922, 80.7090483500132
58.94467237950779, 73.11858319185193, 58.94467237950779, 80.54795055713946
57.537375036941, 68.21263153436279, 57.537375036941, 79.93697241373606
56.38984739371804, 67.42867072062148, 56.38984739371804, 79.81779739371804
58.97289036751219, 73.14680117985633, 58.97289036751219, 80.57616854514386
59.34113658036916, 74.7685628927133, 59.34113658036916, 80.75186045557315
58.800103479885735, 71.61357138937602, 58.800103479885735, 80.67924111900128
57.72862331875017, 68.40387981617197, 57.72862331875017, 80.12822069554522
59.40725142639434, 74.83467773873849, 59.40725142639434, 80.81797530159832
60.709249142611625, 77.2404632346914, 60.709249142611625, 81.18474914261162
59.382963777105836, 74.81039008944998, 59.382963777105836, 80.79368765230983
